# M = 101, N = 21, t_F = 1
# dx = 0.05, dt = 0.01
0.05	0.55	0.521228
0.05	0.6	0.50308
0.05	0.65	0.473709
0.05	0.7	0.434299
0.05	0.75	0.386298
0.05	0.8	0.331266
0.05	0.85	0.270753
0.05	0.9	0.206198
0.05	0.95	0.138868
0.05	1	0.0698348

0.06	0	0.0659058
0.06	0.05	0.130829
0.06	0.1	0.193743
0.06	0.15	0.253544
0.06	0.2	0.309042
0.06	0.25	0.358984
0.06	0.3	0.402097
0.06	0.35	0.43716
0.06	0.4	0.463085
0.06	0.45	0.479012
0.06	0.5	0.484385
0.06	0.55	0.479012
0.06	0.6	0.463085
0.06	0.65	0.43716
0.06	0.7	0.402097
0.06	0.75	0.358984
0.06	0.8	0.309042
0.06	0.85	0.253544
0.06	0.9	0.193743
0.06	0.95	0.130829
0.06	1	0.0659058

0.07	0	0.0617165
0.07	0.05	0.122386
0.07	0.1	0.180944
0.07	0.15	0.236302
0.07	0.2	0.287351
0.07	0.25	0.332976
0.07	0.3	0.372099
0.07	0.35	0.403723
0.07	0.4	0.426988
0.07	0.45	0.441229
0.07	0.5	0.446024
0.07	0.55	0.441229
0.07	0.6	0.426988
0.07	0.65	0.403723
0.07	0.7	0.372099
0.07	0.75	0.332976
0.07	0.8	0.287351
0.07	0.85	0.236302
0.07	0.9	0.180944
0.07	0.95	0.122386
0.07	1	0.0617165

0.08	0	0.0575192
0.08	0.05	0.113989
0.08	0.1	0.16836
0.08	0.15	0.219585
0.08	0.2	0.26663
0.08	0.25	0.308495
0.08	0.3	0.34424
0.08	0.35	0.37302
0.08	0.4	0.394125
0.08	0.45	0.407013
0.08	0.5	0.411348
0.08	0.55	0.407013
0.08	0.6	0.394125
0.08	0.65	0.37302
0.08	0.7	0.34424
0.08	0.75	0.308495
0.08	0.8	0.26663
0.08	0.85	0.219585
0.08	0.9	0.16836
0.08	0.95	0.113989
0.08	1	0.0575192

0.09	0	0.0534497
0.09	0.05	0.105882
0.09	0.1	0.156288
0.09	0.15	0.203675
0.09	0.2	0.247085
0.09	0.25	0.285609
0.09	0.3	0.318411
0.09	0.35	0.344756
0.09	0.4	0.364035
0.09	0.45	0.375791
0.09	0.5	0.379742
0.09	0.55	0.375791
0.09	0.6	0.364035
0.09	0.65	0.344756
0.09	0.7	0.318411
0.09	0.75	0.285609
0.09	0.8	0.247085
0.09	0.85	0.203675
0.09	0.9	0.156288
0.09	0.95	0.105882
0.09	1	0.0534497

0.1	0	0.049577
0.1	0.05	0.0981859
0.1	0.1	0.144871
0.1	0.15	0.188701
0.1	0.2	0.228789
0.1	0.25	0.264302
0.1	0.3	0.294488
0.1	0.35	0.318694
0.1	0.4	0.336384
0.1	0.45	0.347161
0.1	0.5	0.350782
0.1	0.55	0.347161
0.1	0.6	0.336384
0.1	0.65	0.318694
0.1	0.7	0.294488
0.1	0.75	0.264302
0.1	0.8	0.228789
0.1	0.85	0.188701
0.1	0.9	0.144871
0.1	0.95	0.0981859
0.1	1	0.049577

0.11	0	0.0459323
0.11	0.05	0.0909534
0.11	0.1	0.134166
0.11	0.15	0.174703
0.11	0.2	0.21174
0.11	0.25	0.244516
0.11	0.3	0.272344
0.11	0.35	0.294637
0.11	0.4	0.310916
0.11	0.45	0.320828
0.11	0.5	0.324156
0.11	0.55	0.320828
0.11	0.6	0.310916
0.11	0.65	0.294637
0.11	0.7	0.272344
0.11	0.75	0.244516
0.11	0.8	0.21174
0.11	0.85	0.174703
0.11	0.9	0.134166
0.11	0.95	0.0909534
0.11	1	0.0459323

0.12	0	0.042525
0.12	0.05	0.0841981
0.12	0.1	0.124182
0.12	0.15	0.161671
0.12	0.2	0.195901
0.12	0.25	0.226171
0.12	0.3	0.251855
0.12	0.35	0.272417
0.12	0.4	0.287424
0.12	0.45	0.296558
0.12	0.5	0.299624
0.12	0.55	0.296558
0.12	0.6	0.287424
0.12	0.65	0.272417
0.12	0.7	0.251855
0.12	0.75	0.226171
0.12	0.8	0.195901
0.12	0.85	0.161671
0.12	0.9	0.124182
0.12	0.95	0.0841981
0.12	1	0.042525

0.13	0	0.0393527
0.13	0.05	0.0779123
0.13	0.1	0.114901
0.13	0.15	0.149568
0.13	0.2	0.18121
0.13	0.25	0.20918
0.13	0.3	0.232902
0.13	0.35	0.251885
0.13	0.4	0.265735
0.13	0.45	0.274163
0.13	0.5	0.276992
0.13	0.55	0.274163
0.13	0.6	0.265735
0.13	0.65	0.251885
0.13	0.7	0.232902
0.13	0.75	0.20918
0.13	0.8	0.18121
0.13	0.85	0.149568
0.13	0.9	0.114901
0.13	0.95	0.0779123
0.13	1	0.0393527

0.14	0	0.0364068
0.14	0.05	0.0720772
0.14	0.1	0.106289
0.14	0.15	0.138347
0.14	0.2	0.167601
0.14	0.25	0.193452
0.14	0.3	0.215371
0.14	0.35	0.232907
0.14	0.4	0.245699
0.14	0.45	0.253481
0.14	0.5	0.256094
0.14	0.55	0.253481
0.14	0.6	0.245699
0.14	0.65	0.232907
0.14	0.7	0.215371
0.14	0.75	0.193452
0.14	0.8	0.167601
0.14	0.85	0.138347
0.14	0.9	0.106289
0.14	0.95	0.0720772
0.14	1	0.0364068

0.15	0	0.0336755
0.15	0.05	0.0666682
0.15	0.1	0.0983087
0.15	0.15	0.127954
0.15	0.2	0.155001
0.15	0.25	0.178898
0.15	0.3	0.199157
0.15	0.35	0.215363
0.15	0.4	0.227182
0.15	0.45	0.234373
0.15	0.5	0.236786
0.15	0.55	0.234373
0.15	0.6	0.227182
0.15	0.65	0.215363
0.15	0.7	0.199157
0.15	0.75	0.178898
0.15	0.8	0.155001
0.15	0.85	0.127954
0.15	0.9	0.0983087
0.15	0.95	0.0666682
0.15	1	0.0336755

0.16	0	0.0311457
0.16	0.05	0.0616589
0.16	0.1	0.0909197
0.16	0.15	0.118333
0.16	0.2	0.143342
0.16	0.25	0.165435
0.16	0.3	0.184163
0.16	0.35	0.199143
0.16	0.4	0.210067
0.16	0.45	0.216713
0.16	0.5	0.218943
0.16	0.55	0.216713
0.16	0.6	0.210067
0.16	0.65	0.199143
0.16	0.7	0.184163
0.16	0.75	0.165435
0.16	0.8	0.143342
0.16	0.85	0.118333
0.16	0.9	0.0909197
0.16	0.95	0.0616589
0.16	1	0.0311457

0.17	0	0.0288039
0.17	0.05	0.0570223
0.17	0.1	0.0840815
0.17	0.15	0.109431
0.17	0.2	0.132555
0.17	0.25	0.152983
0.17	0.3	0.170298
0.17	0.35	0.184146
0.17	0.4	0.194244
0.17	0.45	0.200387
0.17	0.5	0.202449
0.17	0.55	0.200387
0.17	0.6	0.194244
0.17	0.65	0.184146
0.17	0.7	0.170298
0.17	0.75	0.152983
0.17	0.8	0.132555
0.17	0.85	0.109431
0.17	0.9	0.0840815
0.17	0.95	0.0570223
0.17	1	0.0288039

0.18	0	0.026637
0.18	0.05	0.0527322
0.18	0.1	0.077755
0.18	0.15	0.101196
0.18	0.2	0.122578
0.18	0.25	0.141466
0.18	0.3	0.157475
0.18	0.35	0.170279
0.18	0.4	0.179615
0.18	0.45	0.185294
0.18	0.5	0.187201
0.18	0.55	0.185294
0.18	0.6	0.179615
0.18	0.65	0.170279
0.18	0.7	0.157475
0.18	0.75	0.141466
0.18	0.8	0.122578
0.18	0.85	0.101196
0.18	0.9	0.077755
0.18	0.95	0.0527322
0.18	1	0.026637

0.19	0	0.0246324
0.19	0.05	0.0487637
0.19	0.1	0.0719029
0.19	0.15	0.093579
0.19	0.2	0.113351
0.19	0.25	0.130816
0.19	0.3	0.145618
0.19	0.35	0.157456
0.19	0.4	0.166089
0.19	0.45	0.17134
0.19	0.5	0.173102
0.19	0.55	0.17134
0.19	0.6	0.166089
0.19	0.65	0.157456
0.19	0.7	0.145618
0.19	0.75	0.130816
0.19	0.8	0.113351
0.19	0.85	0.093579
0.19	0.9	0.0719029
0.19	0.95	0.0487637
0.19	1	0.0246324

0.2	0	0.0227783
0.2	0.05	0.0450931
0.2	0.1	0.0664903
0.2	0.15	0.0865344
0.2	0.2	0.104817
0.2	0.25	0.120967
0.2	0.3	0.134654
0.2	0.35	0.1456
0.2	0.4	0.153582
0.2	0.45	0.158437
0.2	0.5	0.160066
0.2	0.55	0.158437
0.2	0.6	0.153582
0.2	0.65	0.1456
0.2	0.7	0.134654
0.2	0.75	0.120967
0.2	0.8	0.104817
0.2	0.85	0.0865344
0.2	0.9	0.0664903
0.2	0.95	0.0450931
0.2	1	0.0227783

0.21	0	0.0210636
0.21	0.05	0.0416985
0.21	0.1	0.0614847
0.21	0.15	0.0800195
0.21	0.2	0.0969256
0.21	0.25	0.111859
0.21	0.3	0.124515
0.21	0.35	0.134636
0.21	0.4	0.142017
0.21	0.45	0.146506
0.21	0.5	0.148013
0.21	0.55	0.146506
0.21	0.6	0.142017
0.21	0.65	0.134636
0.21	0.7	0.124515
0.21	0.75	0.111859
0.21	0.8	0.0969256
0.21	0.85	0.0800195
0.21	0.9	0.0614847
0.21	0.95	0.0416985
0.21	1	0.0210636

0.22	0	0.0194778
0.22	0.05	0.0385591
0.22	0.1	0.0568556
0.22	0.15	0.0739948
0.22	0.2	0.0896278
0.22	0.25	0.103436
0.22	0.3	0.115139
0.22	0.35	0.124498
0.22	0.4	0.131323
0.22	0.45	0.135474
0.22	0.5	0.136867
0.22	0.55	0.135474
0.22	0.6	0.131323
0.22	0.65	0.124498
0.22	0.7	0.115139
0.22	0.75	0.103436
0.22	0.8	0.0896278
0.22	0.85	0.0739948
0.22	0.9	0.0568556
0.22	0.95	0.0385591
0.22	1	0.0194778

0.23	0	0.0180113
0.23	0.05	0.0356559
0.23	0.1	0.0525748
0.23	0.15	0.0684235
0.23	0.2	0.0828793
0.23	0.25	0.0956481
0.23	0.3	0.10647
0.23	0.35	0.115124
0.23	0.4	0.121435
0.23	0.45	0.125273
0.23	0.5	0.126561
0.23	0.55	0.125273
0.23	0.6	0.121435
0.23	0.65	0.115124
0.23	0.7	0.10647
0.23	0.75	0.0956481
0.23	0.8	0.0828793
0.23	0.85	0.0684235
0.23	0.9	0.0525748
0.23	0.95	0.0356559
0.23	1	0.0180113

0.24	0	0.0166552
0.24	0.05	0.0329713
0.24	0.1	0.0486162
0.24	0.15	0.0632716
0.24	0.2	0.0766389
0.24	0.25	0.0884462
0.24	0.3	0.0984529
0.24	0.35	0.106455
0.24	0.4	0.112291
0.24	0.45	0.11584
0.24	0.5	0.117032
0.24	0.55	0.11584
0.24	0.6	0.112291
0.24	0.65	0.106455
0.24	0.7	0.0984529
0.24	0.75	0.0884462
0.24	0.8	0.0766389
0.24	0.85	0.0632716
0.24	0.9	0.0486162
0.24	0.95	0.0329713
0.24	1	0.0166552

0.25	0	0.0154011
0.25	0.05	0.0304887
0.25	0.1	0.0449557
0.25	0.15	0.0585075
0.25	0.2	0.0708683
0.25	0.25	0.0817865
0.25	0.3	0.0910397
0.25	0.35	0.0984396
0.25	0.4	0.103836
0.25	0.45	0.107118
0.25	0.5	0.108219
0.25	0.55	0.107118
0.25	0.6	0.103836
0.25	0.65	0.0984396
0.25	0.7	0.0910397
0.25	0.75	0.0817865
0.25	0.8	0.0708683
0.25	0.85	0.0585075
0.25	0.9	0.0449557
0.25	0.95	0.0304887
0.25	1	0.0154011

0.26	0	0.0142415
0.26	0.05	0.0281931
0.26	0.1	0.0415707
0.26	0.15	0.0541021
0.26	0.2	0.0655322
0.26	0.25	0.0756282
0.26	0.3	0.0841847
0.26	0.35	0.0910274
0.26	0.4	0.096017
0.26	0.45	0.0990521
0.26	0.5	0.100071
0.26	0.55	0.0990521
0.26	0.6	0.096017
0.26	0.65	0.0910274
0.26	0.7	0.0841847
0.26	0.75	0.0756282
0.26	0.8	0.0655322
0.26	0.85	0.0541021
0.26	0.9	0.0415707
0.26	0.95	0.0281931
0.26	1	0.0142415

0.27	0	0.0131692
0.27	0.05	0.0260702
0.27	0.1	0.0384406
0.27	0.15	0.0500284
0.27	0.2	0.0605978
0.27	0.25	0.0699336
0.27	0.3	0.0778458
0.27	0.35	0.0841733
0.27	0.4	0.0887872
0.27	0.45	0.0915937
0.27	0.5	0.0925356
0.27	0.55	0.0915937
0.27	0.6	0.0887872
0.27	0.65	0.0841733
0.27	0.7	0.0778458
0.27	0.75	0.0699336
0.27	0.8	0.0605978
0.27	0.85	0.0500284
0.27	0.9	0.0384406
0.27	0.95	0.0260702
0.27	1	0.0131692

0.28	0	0.0121776
0.28	0.05	0.0241072
0.28	0.1	0.0355461
0.28	0.15	0.0462614
0.28	0.2	0.056035
0.28	0.25	0.0646679
0.28	0.3	0.0719843
0.28	0.35	0.0778353
0.28	0.4	0.0821018
0.28	0.45	0.0846969
0.28	0.5	0.0855679
0.28	0.55	0.0846969
0.28	0.6	0.0821018
0.28	0.65	0.0778353
0.28	0.7	0.0719843
0.28	0.75	0.0646679
0.28	0.8	0.056035
0.28	0.85	0.0462614
0.28	0.9	0.0355461
0.28	0.95	0.0241072
0.28	1	0.0121776

0.29	0	0.0112606
0.29	0.05	0.022292
0.29	0.1	0.0328696
0.29	0.15	0.0427781
0.29	0.2	0.0518157
0.29	0.25	0.0597986
0.29	0.3	0.066564
0.29	0.35	0.0719745
0.29	0.4	0.0759197
0.29	0.45	0.0783195
0.29	0.5	0.0791249
0.29	0.55	0.0783195
0.29	0.6	0.0759197
0.29	0.65	0.0719745
0.29	0.7	0.066564
0.29	0.75	0.0597986
0.29	0.8	0.0518157
0.29	0.85	0.0427781
0.29	0.9	0.0328696
0.29	0.95	0.022292
0.29	1	0.0112606

0.3	0	0.0104127
0.3	0.05	0.0206135
0.3	0.1	0.0303946
0.3	0.15	0.039557
0.3	0.2	0.0479142
0.3	0.25	0.0552959
0.3	0.3	0.061552
0.3	0.35	0.066555
0.3	0.4	0.0702032
0.3	0.45	0.0724222
0.3	0.5	0.073167
0.3	0.55	0.0724222
0.3	0.6	0.0702032
0.3	0.65	0.066555
0.3	0.7	0.061552
0.3	0.75	0.0552959
0.3	0.8	0.0479142
0.3	0.85	0.039557
0.3	0.9	0.0303946
0.3	0.95	0.0206135
0.3	1	0.0104127

0.31	0	0.00962869
0.31	0.05	0.0190614
0.31	0.1	0.028106
0.31	0.15	0.0365785
0.31	0.2	0.0443064
0.31	0.25	0.0511323
0.31	0.3	0.0569173
0.31	0.35	0.0615436
0.31	0.4	0.0649171
0.31	0.45	0.0669691
0.31	0.5	0.0676577
0.31	0.55	0.0669691
0.31	0.6	0.0649171
0.31	0.65	0.0615436
0.31	0.7	0.0569173
0.31	0.75	0.0511323
0.31	0.8	0.0443064
0.31	0.85	0.0365785
0.31	0.9	0.028106
0.31	0.95	0.0190614
0.31	1	0.00962869

0.32	0	0.00890368
0.32	0.05	0.0176261
0.32	0.1	0.0259897
0.32	0.15	0.0338243
0.32	0.2	0.0409702
0.32	0.25	0.0472822
0.32	0.3	0.0526316
0.32	0.35	0.0569096
0.32	0.4	0.060029
0.32	0.45	0.0619265
0.32	0.5	0.0625633
0.32	0.55	0.0619265
0.32	0.6	0.060029
0.32	0.65	0.0569096
0.32	0.7	0.0526316
0.32	0.75	0.0472822
0.32	0.8	0.0409702
0.32	0.85	0.0338243
0.32	0.9	0.0259897
0.32	0.95	0.0176261
0.32	1	0.00890368

0.33	0	0.00823326
0.33	0.05	0.0162989
0.33	0.1	0.0240328
0.33	0.15	0.0312774
0.33	0.2	0.0378853
0.33	0.25	0.043722
0.33	0.3	0.0486686
0.33	0.35	0.0526244
0.33	0.4	0.055509
0.33	0.45	0.0572636
0.33	0.5	0.0578524
0.33	0.55	0.0572636
0.33	0.6	0.055509
0.33	0.65	0.0526244
0.33	0.7	0.0486686
0.33	0.75	0.043722
0.33	0.8	0.0378853
0.33	0.85	0.0312774
0.33	0.9	0.0240328
0.33	0.95	0.0162989
0.33	1	0.00823326

0.34	0	0.00761332
0.34	0.05	0.0150717
0.34	0.1	0.0222232
0.34	0.15	0.0289223
0.34	0.2	0.0350326
0.34	0.25	0.0404298
0.34	0.3	0.045004
0.34	0.35	0.048662
0.34	0.4	0.0513293
0.34	0.45	0.0529518
0.34	0.5	0.0534963
0.34	0.55	0.0529518
0.34	0.6	0.0513293
0.34	0.65	0.048662
0.34	0.7	0.045004
0.34	0.75	0.0404298
0.34	0.8	0.0350326
0.34	0.85	0.0289223
0.34	0.9	0.0222232
0.34	0.95	0.0150717
0.34	1	0.00761332

0.35	0	0.00704006
0.35	0.05	0.0139368
0.35	0.1	0.0205498
0.35	0.15	0.0267445
0.35	0.2	0.0323948
0.35	0.25	0.0373856
0.35	0.3	0.0416153
0.35	0.35	0.0449979
0.35	0.4	0.0474644
0.35	0.45	0.0489647
0.35	0.5	0.0494682
0.35	0.55	0.0489647
0.35	0.6	0.0474644
0.35	0.65	0.0449979
0.35	0.7	0.0416153
0.35	0.75	0.0373856
0.35	0.8	0.0323948
0.35	0.85	0.0267445
0.35	0.9	0.0205498
0.35	0.95	0.0139368
0.35	1	0.00704006

0.36	0	0.00650996
0.36	0.05	0.0128874
0.36	0.1	0.0190025
0.36	0.15	0.0247307
0.36	0.2	0.0299555
0.36	0.25	0.0345705
0.36	0.3	0.0384818
0.36	0.35	0.0416096
0.36	0.4	0.0438905
0.36	0.45	0.0452778
0.36	0.5	0.0457434
0.36	0.55	0.0452778
0.36	0.6	0.0438905
0.36	0.65	0.0416096
0.36	0.7	0.0384818
0.36	0.75	0.0345705
0.36	0.8	0.0299555
0.36	0.85	0.0247307
0.36	0.9	0.0190025
0.36	0.95	0.0128874
0.36	1	0.00650996

0.37	0	0.00601978
0.37	0.05	0.011917
0.37	0.1	0.0175717
0.37	0.15	0.0228686
0.37	0.2	0.0277
0.37	0.25	0.0319675
0.37	0.3	0.0355842
0.37	0.35	0.0384766
0.37	0.4	0.0405856
0.37	0.45	0.0418685
0.37	0.5	0.042299
0.37	0.55	0.0418685
0.37	0.6	0.0405856
0.37	0.65	0.0384766
0.37	0.7	0.0355842
0.37	0.75	0.0319675
0.37	0.8	0.0277
0.37	0.85	0.0228686
0.37	0.9	0.0175717
0.37	0.95	0.011917
0.37	1	0.00601978

0.38	0	0.00556651
0.38	0.05	0.0110197
0.38	0.1	0.0162486
0.38	0.15	0.0211466
0.38	0.2	0.0256142
0.38	0.25	0.0295604
0.38	0.3	0.0329048
0.38	0.35	0.0355794
0.38	0.4	0.0375296
0.38	0.45	0.0387159
0.38	0.5	0.039114
0.38	0.55	0.0387159
0.38	0.6	0.0375296
0.38	0.65	0.0355794
0.38	0.7	0.0329048
0.38	0.75	0.0295604
0.38	0.8	0.0256142
0.38	0.85	0.0211466
0.38	0.9	0.0162486
0.38	0.95	0.0110197
0.38	1	0.00556651

0.39	0	0.00514737
0.39	0.05	0.0101899
0.39	0.1	0.0150251
0.39	0.15	0.0195544
0.39	0.2	0.0236856
0.39	0.25	0.0273346
0.39	0.3	0.0304272
0.39	0.35	0.0329004
0.39	0.4	0.0347038
0.39	0.45	0.0358007
0.39	0.5	0.0361689
0.39	0.55	0.0358007
0.39	0.6	0.0347038
0.39	0.65	0.0329004
0.39	0.7	0.0304272
0.39	0.75	0.0273346
0.39	0.8	0.0236856
0.39	0.85	0.0195544
0.39	0.9	0.0150251
0.39	0.95	0.0101899
0.39	1	0.00514737

0.4	0	0.00475978
0.4	0.05	0.00942267
0.4	0.1	0.0138937
0.4	0.15	0.018082
0.4	0.2	0.0219021
0.4	0.25	0.0252764
0.4	0.3	0.0281361
0.4	0.35	0.0304231
0.4	0.4	0.0320907
0.4	0.45	0.033105
0.4	0.5	0.0334455
0.4	0.55	0.033105
0.4	0.6	0.0320907
0.4	0.65	0.0304231
0.4	0.7	0.0281361
0.4	0.75	0.0252764
0.4	0.8	0.0219021
0.4	0.85	0.018082
0.4	0.9	0.0138937
0.4	0.95	0.00942267
0.4	1	0.00475978

0.41	0	0.00440139
0.41	0.05	0.00871317
0.41	0.1	0.0128476
0.41	0.15	0.0167205
0.41	0.2	0.0202529
0.41	0.25	0.0233731
0.41	0.3	0.0260175
0.41	0.35	0.0281323
0.41	0.4	0.0296743
0.41	0.45	0.0306123
0.41	0.5	0.0309271
0.41	0.55	0.0306123
0.41	0.6	0.0296743
0.41	0.65	0.0281323
0.41	0.7	0.0260175
0.41	0.75	0.0233731
0.41	0.8	0.0202529
0.41	0.85	0.0167205
0.41	0.9	0.0128476
0.41	0.95	0.00871317
0.41	1	0.00440139

0.42	0	0.00406997
0.42	0.05	0.0080571
0.42	0.1	0.0118802
0.42	0.15	0.0154615
0.42	0.2	0.018728
0.42	0.25	0.0216132
0.42	0.3	0.0240585
0.42	0.35	0.026014
0.42	0.4	0.0274399
0.42	0.45	0.0283073
0.42	0.5	0.0285984
0.42	0.55	0.0283073
0.42	0.6	0.0274399
0.42	0.65	0.026014
0.42	0.7	0.0240585
0.42	0.75	0.0216132
0.42	0.8	0.018728
0.42	0.85	0.0154615
0.42	0.9	0.0118802
0.42	0.95	0.0080571
0.42	1	0.00406997

0.43	0	0.00376352
0.43	0.05	0.00745042
0.43	0.1	0.0109857
0.43	0.15	0.0142973
0.43	0.2	0.0173178
0.43	0.25	0.0199858
0.43	0.3	0.022247
0.43	0.35	0.0240552
0.43	0.4	0.0253738
0.43	0.45	0.0261758
0.43	0.5	0.026445
0.43	0.55	0.0261758
0.43	0.6	0.0253738
0.43	0.65	0.0240552
0.43	0.7	0.022247
0.43	0.75	0.0199858
0.43	0.8	0.0173178
0.43	0.85	0.0142973
0.43	0.9	0.0109857
0.43	0.95	0.00745042
0.43	1	0.00376352

0.44	0	0.00348013
0.44	0.05	0.00688942
0.44	0.1	0.0101585
0.44	0.15	0.0132207
0.44	0.2	0.0160138
0.44	0.25	0.0184809
0.44	0.3	0.0205718
0.44	0.35	0.0222439
0.44	0.4	0.0234632
0.44	0.45	0.0242049
0.44	0.5	0.0244538
0.44	0.55	0.0242049
0.44	0.6	0.0234632
0.44	0.65	0.0222439
0.44	0.7	0.0205718
0.44	0.75	0.0184809
0.44	0.8	0.0160138
0.44	0.85	0.0132207
0.44	0.9	0.0101585
0.44	0.95	0.00688942
0.44	1	0.00348013

0.45	0	0.00321809
0.45	0.05	0.00637067
0.45	0.1	0.00939356
0.45	0.15	0.0122252
0.45	0.2	0.014808
0.45	0.25	0.0170894
0.45	0.3	0.0190228
0.45	0.35	0.020569
0.45	0.4	0.0216965
0.45	0.45	0.0223823
0.45	0.5	0.0226125
0.45	0.55	0.0223823
0.45	0.6	0.0216965
0.45	0.65	0.020569
0.45	0.7	0.0190228
0.45	0.75	0.0170894
0.45	0.8	0.014808
0.45	0.85	0.0122252
0.45	0.9	0.00939356
0.45	0.95	0.00637067
0.45	1	0.00321809

0.46	0	0.00297578
0.46	0.05	0.00589098
0.46	0.1	0.00868625
0.46	0.15	0.0113047
0.46	0.2	0.013693
0.46	0.25	0.0158026
0.46	0.3	0.0175905
0.46	0.35	0.0190202
0.46	0.4	0.0200628
0.46	0.45	0.020697
0.46	0.5	0.0209098
0.46	0.55	0.020697
0.46	0.6	0.0200628
0.46	0.65	0.0190202
0.46	0.7	0.0175905
0.46	0.75	0.0158026
0.46	0.8	0.013693
0.46	0.85	0.0113047
0.46	0.9	0.00868625
0.46	0.95	0.00589098
0.46	1	0.00297578

0.47	0	0.00275171
0.47	0.05	0.0054474
0.47	0.1	0.0080322
0.47	0.15	0.0104535
0.47	0.2	0.012662
0.47	0.25	0.0146127
0.47	0.3	0.0162659
0.47	0.35	0.0175881
0.47	0.4	0.0185522
0.47	0.45	0.0191386
0.47	0.5	0.0193354
0.47	0.55	0.0191386
0.47	0.6	0.0185522
0.47	0.65	0.0175881
0.47	0.7	0.0162659
0.47	0.75	0.0146127
0.47	0.8	0.012662
0.47	0.85	0.0104535
0.47	0.9	0.0080322
0.47	0.95	0.0054474
0.47	1	0.00275171

0.48	0	0.00254451
0.48	0.05	0.00503723
0.48	0.1	0.0074274
0.48	0.15	0.00966637
0.48	0.2	0.0117086
0.48	0.25	0.0135124
0.48	0.3	0.0150412
0.48	0.35	0.0162637
0.48	0.4	0.0171552
0.48	0.45	0.0176975
0.48	0.5	0.0178795
0.48	0.55	0.0176975
0.48	0.6	0.0171552
0.48	0.65	0.0162637
0.48	0.7	0.0150412
0.48	0.75	0.0135124
0.48	0.8	0.0117086
0.48	0.85	0.00966637
0.48	0.9	0.0074274
0.48	0.95	0.00503723
0.48	1	0.00254451

0.49	0	0.00235292
0.49	0.05	0.00465794
0.49	0.1	0.00686814
0.49	0.15	0.00893852
0.49	0.2	0.0108269
0.49	0.25	0.012495
0.49	0.3	0.0139086
0.49	0.35	0.0150391
0.49	0.4	0.0158635
0.49	0.45	0.0163649
0.49	0.5	0.0165332
0.49	0.55	0.0163649
0.49	0.6	0.0158635
0.49	0.65	0.0150391
0.49	0.7	0.0139086
